WiiAccX,WiiAccY,WiiAccZ,,,,CogX,CogY,,,cursorX,cursorY
-0.666666687,-0.583333313,0.458333343,0,0,0,-1.067890763,-2.281465054,0,0,498,567
-0.625,-0.583333313,0.5,0,0,0,-1.011533022,-2.281899929,0,0,493,566
-0.583333313,-0.583333313,0.541666687,0,0,0,-0.98711288,-2.29837203,0,0,488,565
-0.625,-0.583333313,0.5,0,0,0,-0.9818753,-2.289950848,0,0,483,563
-0.666666687,-0.583333313,0.5,0,0,0,-0.936123252,-2.299145699,0,0,481,563
-0.708333313,-0.583333313,0.458333343,0,0,0,-0.962829947,-2.31499052,0,0,479,563
-0.708333313,-0.625,0.458333343,0,0,0,-0.9028759,-2.317203045,0,0,477,563
-0.666666687,-0.583333313,0.458333343,0,0,0,-0.88254267,-2.295684576,0,0,474,562
-0.625,-0.583333313,0.5,0,0,0,-0.889723063,-2.333212852,0,0,471,561
-0.625,-0.541666687,0.583333313,0,0,0,-0.851103187,-2.3539958,0,0,468,561
-0.666666687,-0.583333313,0.625,0,0,0,-0.809291959,-2.371515989,0,0,465,561
-0.666666687,-0.583333313,0.541666687,0,0,0,-0.837750733,-2.404036999,0,0,465,561
-0.75,-0.625,0.416666657,0,0,0,-0.783952475,-2.405777931,0,0,463,561
-0.75,-0.625,0.416666657,0,0,0,-0.833219707,-2.433015823,0,0,461,560
-0.666666687,-0.583333313,0.541666687,0,0,0,-0.806830525,-2.449064732,0,0,460,560
-0.625,-0.583333313,0.583333313,0,0,0,-0.757251441,-2.478455782,0,0,459,559
-0.625,-0.541666687,0.583333313,0,0,0,-0.749376833,-2.536627293,0,0,457,559
-0.625,-0.583333313,0.5,0,0,0,-0.75025326,-2.551217556,0,0,452,557
-0.708333313,-0.625,0.458333343,0,0,0,-0.75025326,-2.551217556,0,0,450,557
-0.708333313,-0.625,0.458333343,0,0,0,-0.752917051,-2.563980818,0,0,448,556
-0.666666687,-0.583333313,0.541666687,0,0,0,-0.762539625,-2.575244665,0,0,447,556
-0.666666687,-0.583333313,0.583333313,0,0,0,-0.749723792,-2.611815929,0,0,447,555
-0.708333313,-0.583333313,0.541666687,0,0,0,-0.714034557,-2.628093958,0,0,446,555
-0.708333313,-0.625,0.458333343,0,0,0,-0.714034557,-2.628093958,0,0,443,554
-0.666666687,-0.583333313,0.458333343,0,0,0,-0.733523011,-2.653761625,0,0,438,550
-0.625,-0.583333313,0.5,0,0,0,-0.730616271,-2.678498507,0,0,434,548
-0.625,-0.541666687,0.625,0,0,0,-0.730616271,-2.678498507,0,0,430,546
-0.75,-0.583333313,0.583333313,0,0,0,-0.694569409,-2.724208117,0,0,427,544
-0.75,-0.583333313,0.541666687,0,0,0,-0.694569409,-2.724208117,0,0,426,544
-0.708333313,-0.583333313,0.458333343,0,0,0,-0.70509994,-2.706089735,0,0,424,543
-0.708333313,-0.583333313,0.458333343,0,0,0,-0.684431016,-2.727283955,0,0,421,542
-0.75,-0.583333313,0.5,0,0,0,-0.684431016,-2.727283955,0,0,418,542
-0.75,-0.583333313,0.458333343,0,0,0,-0.703237474,-2.814608097,0,0,413,540
-0.708333313,-0.583333313,0.458333343,0,0,0,-0.703237474,-2.814608097,0,0,410,540
-0.666666687,-0.583333313,0.458333343,0,0,0,-0.693843782,-2.841309547,0,0,409,539
-0.708333313,-0.583333313,0.5,0,0,0,-0.693843782,-2.841309547,0,0,408,539
-0.75,-0.583333313,0.541666687,0,0,0,-0.702749789,-2.86657238,0,0,407,539
-0.75,-0.541666687,0.583333313,0,0,0,-0.702749789,-2.86657238,0,0,405,539
-0.708333313,-0.541666687,0.541666687,0,0,0,-0.682734668,-2.85812974,0,0,404,538
-0.583333313,-0.541666687,0.458333343,0,0,0,-0.696495533,-2.821056843,0,0,403,538
-0.541666687,-0.541666687,0.5,0,0,0,-0.637866616,-2.81808567,0,0,401,538
-0.625,-0.541666687,0.5,0,0,0,-0.600645423,-2.844415426,0,0,398,537
-0.75,-0.583333313,0.583333313,0,0,0,-0.627459407,-2.841467142,0,0,391,536
-0.75,-0.583333313,0.541666687,0,0,0,-0.589923561,-2.890503645,0,0,385,535
-0.791666687,-0.583333313,0.458333343,0,0,0,-0.657560289,-2.848445654,0,0,379,535
-0.666666687,-0.583333313,0.416666657,0,0,0,-0.619125068,-2.82352972,0,0,375,534
-0.625,-0.541666687,0.5,0,0,0,-0.632678986,-2.78922224,0,0,370,533
-0.625,-0.541666687,0.583333313,0,0,0,-0.613910258,-2.754384518,0,0,367,532
-0.666666687,-0.583333313,0.541666687,0,0,0,-0.610386252,-2.797909737,0,0,365,532
-0.75,-0.583333313,0.5,0,0,0,-0.599307179,-2.736919641,0,0,364,530
-0.708333313,-0.583333313,0.5,0,0,0,-0.567789435,-2.721178293,0,0,361,530
-0.666666687,-0.541666687,0.5,0,0,0,-0.567789435,-2.721178293,0,0,357,528
-0.625,-0.541666687,0.5,0,0,0,-0.55047363,-2.650012255,0,0,355,528
-0.666666687,-0.541666687,0.5,0,0,0,-0.528043211,-2.681639194,0,0,351,526
-0.666666687,-0.583333313,0.5,0,0,0,-0.503486693,-2.637670279,0,0,348,524
-0.666666687,-0.583333313,0.541666687,0,0,0,-0.503486693,-2.637670279,0,0,345,523
-0.708333313,-0.583333313,0.541666687,0,0,0,-0.522547305,-2.651745796,0,0,339,521
-0.625,-0.541666687,0.583333313,0,0,0,-0.522547305,-2.651745796,0,0,337,519
-0.625,-0.541666687,0.583333313,0,0,0,-0.58588028,-2.642543554,0,0,334,516
-0.666666687,-0.541666687,0.5,0,0,0,-0.52179271,-2.633146763,0,0,330,512
-0.666666687,-0.583333313,0.5,0,0,0,-0.52179271,-2.633146763,0,0,327,509
-0.666666687,-0.541666687,0.5,0,0,0,-0.579126418,-2.611292839,0,0,323,506
-0.625,-0.5,0.541666687,0,0,0,-0.579126418,-2.611292839,0,0,320,504
-0.666666687,-0.541666687,0.541666687,0,0,0,-0.594991088,-2.590448856,0,0,317,503
-0.666666687,-0.541666687,0.541666687,0,0,0,-0.594793737,-2.585824251,0,0,315,501
-0.708333313,-0.541666687,0.541666687,0,0,0,-0.615823328,-2.55873394,0,0,314,500
-0.708333313,-0.541666687,0.5,0,0,0,-0.694785953,-2.581341267,0,0,310,498
-0.666666687,-0.541666687,0.541666687,0,0,0,-0.694785953,-2.581341267,0,0,308,497
-0.666666687,-0.541666687,0.541666687,0,0,0,-0.708517611,-2.581282616,0,0,305,495
-0.708333313,-0.541666687,0.5,0,0,0,-0.695112407,-2.600297928,0,0,303,495
-0.75,-0.541666687,0.541666687,0,0,0,-0.748493373,-2.604819298,0,0,302,494
-0.708333313,-0.541666687,0.541666687,0,0,0,-0.735808849,-2.613162041,0,0,301,493
-0.666666687,-0.541666687,0.583333313,0,0,0,-0.747672677,-2.606108189,0,0,299,492
-0.666666687,-0.5,0.625,0,0,0,-0.701201499,-2.578832865,0,0,298,490
-0.666666687,-0.541666687,0.5,0,0,0,-0.75938189,-2.52815032,0,0,297,490
-0.708333313,-0.541666687,0.5,0,0,0,-0.78470403,-2.551419735,0,0,295,488
-0.75,-0.541666687,0.5,0,0,0,-0.765414,-2.576705456,0,0,291,485
-0.666666687,-0.541666687,0.5,0,0,0,-0.773552537,-2.568652868,0,0,284,483
-0.666666687,-0.5,0.541666687,0,0,0,-0.760890007,-2.5795331,0,0,279,481
-0.625,-0.5,0.625,0,0,0,-0.786302388,-2.560133934,0,0,274,478
-0.666666687,-0.5,0.625,0,0,0,-0.811140835,-2.60532093,0,0,271,476
-0.75,-0.541666687,0.541666687,0,0,0,-0.811140835,-2.60532093,0,0,268,473
-0.75,-0.541666687,0.458333343,0,0,0,-0.813904226,-2.624935865,0,0,267,471
-0.75,-0.541666687,0.5,0,0,0,-0.837650299,-2.581680059,0,0,265,469
-0.708333313,-0.541666687,0.583333313,0,0,0,-0.848920345,-2.607085228,0,0,263,467
-0.625,-0.458333343,0.583333313,0,0,0,-0.817565203,-2.639479876,0,0,260,465
-0.708333313,-0.541666687,0.625,0,0,0,-0.817565203,-2.639479876,0,0,259,463
-0.75,-0.541666687,0.583333313,0,0,0,-0.818746626,-2.685149193,0,0,256,461
-0.791666687,-0.541666687,0.5,0,0,0,-0.818746626,-2.685149193,0,0,253,459
-0.791666687,-0.541666687,0.5,0,0,0,-0.803331256,-2.683326006,0,0,251,457
-0.666666687,-0.458333343,0.583333313,0,0,0,-0.803331256,-2.683326006,0,0,247,455
-0.666666687,-0.458333343,0.583333313,0,0,0,-0.786380053,-2.720341682,0,0,246,454
-0.666666687,-0.5,0.541666687,0,0,0,-0.786380053,-2.720341682,0,0,245,453
-0.791666687,-0.541666687,0.5,0,0,0,-0.812798381,-2.754565239,0,0,244,451
-0.791666687,-0.541666687,0.5,0,0,0,-0.807004154,-2.788619757,0,0,243,450
-0.75,-0.5,0.541666687,0,0,0,-0.776374936,-2.823561668,0,0,242,448
-0.666666687,-0.458333343,0.625,0,0,0,-0.79459089,-2.84854126,0,0,239,445
-0.625,-0.458333343,0.625,0,0,0,-0.810657144,-2.87185955,0,0,237,443
-0.666666687,-0.458333343,0.541666687,0,0,0,-0.812155366,-2.863982439,0,0,235,441
-0.708333313,-0.5,0.5,0,0,0,-0.832120717,-2.860151291,0,0,234,439
-0.75,-0.5,0.541666687,0,0,0,-0.788325846,-2.883511782,0,0,232,436
-0.666666687,-0.5,0.583333313,0,0,0,-0.781772673,-2.918606758,0,0,230,432
-0.666666687,-0.5,0.583333313,0,0,0,-0.783812165,-2.927677155,0,0,228,430
-0.666666687,-0.458333343,0.583333313,0,0,0,-0.805357039,-2.91804266,0,0,226,425
-0.666666687,-0.458333343,0.583333313,0,0,0,-0.761929333,-2.933169842,0,0,222,419
-0.708333313,-0.5,0.5,0,0,0,-0.789458573,-2.924489975,0,0,219,414
-0.75,-0.5,0.5,0,0,0,-0.767885447,-2.954120398,0,0,217,410
-0.708333313,-0.5,0.541666687,0,0,0,-0.770106673,-2.980733871,0,0,215,406
-0.666666687,-0.458333343,0.583333313,0,0,0,-0.731497824,-2.966183662,0,0,213,403
-0.625,-0.458333343,0.583333313,0,0,0,-0.739208043,-2.982225418,0,0,210,398
-0.666666687,-0.458333343,0.541666687,0,0,0,-0.724214613,-2.993725777,0,0,208,395
-0.708333313,-0.5,0.541666687,0,0,0,-0.698042154,-2.988066196,0,0,208,393
-0.75,-0.5,0.541666687,0,0,0,-0.690341473,-2.979523182,0,0,207,391
-0.666666687,-0.416666657,0.625,0,0,0,-0.660888314,-2.99529767,0,0,207,391
-0.666666687,-0.416666657,0.625,0,0,0,-0.675240457,-2.975758553,0,0,207,389
-0.625,-0.458333343,0.583333313,0,0,0,-0.675240457,-2.975758553,0,0,207,387
-0.708333313,-0.458333343,0.541666687,0,0,0,-0.685074151,-2.977161646,0,0,206,385
-0.75,-0.458333343,0.541666687,0,0,0,-0.682358503,-2.973845482,0,0,206,384
-0.75,-0.458333343,0.541666687,0,0,0,-0.656321108,-2.995174885,0,0,206,382
-0.75,-0.458333343,0.583333313,0,0,0,-0.662633061,-3.016916752,0,0,206,380
-0.666666687,-0.416666657,0.583333313,0,0,0,-0.663648486,-3.02169466,0,0,206,377
-0.666666687,-0.416666657,0.625,0,0,0,-0.617869377,-3.002537727,0,0,206,374
-0.666666687,-0.416666657,0.583333313,0,0,0,-0.617869377,-3.002537727,0,0,206,371
-0.75,-0.458333343,0.541666687,0,0,0,-0.609311163,-2.987813234,0,0,206,367
-0.708333313,-0.416666657,0.541666687,0,0,0,-0.630160153,-3.021492004,0,0,206,362
-0.666666687,-0.416666657,0.583333313,0,0,0,-0.639611602,-3.031625271,0,0,206,358
-0.666666687,-0.416666657,0.541666687,0,0,0,-0.585491121,-3.075160503,0,0,206,354
-0.708333313,-0.416666657,0.583333313,0,0,0,-0.585491121,-3.075160503,0,0,206,350
-0.708333313,-0.416666657,0.583333313,0,0,0,-0.574818313,-3.073646069,0,0,206,346
-0.708333313,-0.416666657,0.625,0,0,0,-0.574818313,-3.073646069,0,0,206,343
-0.708333313,-0.416666657,0.625,0,0,0,-0.584848762,-3.07600975,0,0,207,339
-0.75,-0.416666657,0.625,0,0,0,-0.571164727,-3.0816679,0,0,207,336
-0.791666687,-0.416666657,0.583333313,0,0,0,-0.622156918,-3.097443581,0,0,207,335
-0.75,-0.416666657,0.625,0,0,0,-0.614681661,-3.156235456,0,0,208,327
-0.708333313,-0.375,0.666666687,0,0,0,-0.562608778,-3.174180508,0,0,208,325
-0.666666687,-0.375,0.666666687,0,0,0,-0.564381003,-3.191182137,0,0,209,318
-0.75,-0.416666657,0.666666687,0,0,0,-0.553427517,-3.195805073,0,0,211,312
-0.75,-0.416666657,0.625,0,0,0,-0.534243703,-3.176139355,0,0,212,305
-0.75,-0.375,0.583333313,0,0,0,-0.534243703,-3.176139355,0,0,214,298
-0.75,-0.375,0.583333313,0,0,0,-0.512466311,-3.192579746,0,0,216,292
